bridge_key,score,match_type,bridge_classification,native_value,layers,bridge_paths,native_locations
fl_eyelids_nl_smx_d_u,115,normalized,morph_candidate,fl_eyelids_NL_SMX_D_U,flesh,$.entries[147].normalized,cache\cranium_fce_head_features.npz::headers_flesh.npy shape=[232] | cache\cranium_fce_head_features.npz::morph_flesh.npy shape=[585] | cache\cranium_fce_photo_bridge.npz::morph_flesh.npy shape=[585] | cache\cranium_geometry_head_features.npz::headers_flesh.npy shape=[232] | cache\cranium_geometry_head_features.npz::morph_flesh.npy shape=[593] | cache\cranium_head_features.npz::headers_flesh.npy shape=[232] | cache\cranium_head_features.npz::morph_flesh.npy shape=[593]
fl_eyelids_nl_smx_n_w,115,normalized,morph_candidate,fl_eyelids_NL_SMX_N_W,flesh,$.entries[149].normalized,cache\cranium_fce_head_features.npz::headers_flesh.npy shape=[232] | cache\cranium_fce_head_features.npz::morph_flesh.npy shape=[585] | cache\cranium_fce_photo_bridge.npz::morph_flesh.npy shape=[585] | cache\cranium_geometry_head_features.npz::headers_flesh.npy shape=[232] | cache\cranium_geometry_head_features.npz::morph_flesh.npy shape=[593] | cache\cranium_head_features.npz::headers_flesh.npy shape=[232] | cache\cranium_head_features.npz::morph_flesh.npy shape=[593]
fl_eyelids_nl_smx_r_a,115,normalized,morph_candidate,fl_eyelids_NL_SMX_R_A,flesh,$.entries[148].normalized,cache\cranium_fce_head_features.npz::headers_flesh.npy shape=[232] | cache\cranium_fce_head_features.npz::morph_flesh.npy shape=[585] | cache\cranium_fce_photo_bridge.npz::morph_flesh.npy shape=[585] | cache\cranium_geometry_head_features.npz::headers_flesh.npy shape=[232] | cache\cranium_geometry_head_features.npz::morph_flesh.npy shape=[593] | cache\cranium_head_features.npz::headers_flesh.npy shape=[232] | cache\cranium_head_features.npz::morph_flesh.npy shape=[593]
fl_eyelids_nl_xlx_d_u,115,normalized,morph_candidate,fl_eyelids_NL_XLX_D_U,flesh,$.entries[153].normalized,cache\cranium_fce_head_features.npz::headers_flesh.npy shape=[232] | cache\cranium_fce_head_features.npz::morph_flesh.npy shape=[585] | cache\cranium_fce_photo_bridge.npz::morph_flesh.npy shape=[585] | cache\cranium_geometry_head_features.npz::headers_flesh.npy shape=[232] | cache\cranium_geometry_head_features.npz::morph_flesh.npy shape=[593] | cache\cranium_head_features.npz::headers_flesh.npy shape=[232] | cache\cranium_head_features.npz::morph_flesh.npy shape=[593]
fl_eyelids_nl_xlx_n_w,115,normalized,morph_candidate,fl_eyelids_NL_XLX_N_W,flesh,$.entries[155].normalized,cache\cranium_fce_head_features.npz::headers_flesh.npy shape=[232] | cache\cranium_fce_head_features.npz::morph_flesh.npy shape=[585] | cache\cranium_fce_photo_bridge.npz::morph_flesh.npy shape=[585] | cache\cranium_geometry_head_features.npz::headers_flesh.npy shape=[232] | cache\cranium_geometry_head_features.npz::morph_flesh.npy shape=[593] | cache\cranium_head_features.npz::headers_flesh.npy shape=[232] | cache\cranium_head_features.npz::morph_flesh.npy shape=[593]
fl_eyelids_nl_xlx_r_a,115,normalized,morph_candidate,fl_eyelids_NL_XLX_R_A,flesh,$.entries[154].normalized,cache\cranium_fce_head_features.npz::headers_flesh.npy shape=[232] | cache\cranium_fce_head_features.npz::morph_flesh.npy shape=[585] | cache\cranium_fce_photo_bridge.npz::morph_flesh.npy shape=[585] | cache\cranium_geometry_head_features.npz::headers_flesh.npy shape=[232] | cache\cranium_geometry_head_features.npz::morph_flesh.npy shape=[593] | cache\cranium_head_features.npz::headers_flesh.npy shape=[232] | cache\cranium_head_features.npz::morph_flesh.npy shape=[593]
fl_eyelids_nl_xmx_d_u,115,normalized,morph_candidate,fl_eyelids_NL_XMX_D_U,flesh,$.entries[159].normalized,cache\cranium_fce_head_features.npz::headers_flesh.npy shape=[232] | cache\cranium_fce_head_features.npz::morph_flesh.npy shape=[585] | cache\cranium_fce_photo_bridge.npz::morph_flesh.npy shape=[585] | cache\cranium_geometry_head_features.npz::headers_flesh.npy shape=[232] | cache\cranium_geometry_head_features.npz::morph_flesh.npy shape=[593] | cache\cranium_head_features.npz::headers_flesh.npy shape=[232] | cache\cranium_head_features.npz::morph_flesh.npy shape=[593]
fl_eyelids_nl_xmx_n_w,115,normalized,morph_candidate,fl_eyelids_NL_XMX_N_W,flesh,$.entries[161].normalized,cache\cranium_fce_head_features.npz::headers_flesh.npy shape=[232] | cache\cranium_fce_head_features.npz::morph_flesh.npy shape=[585] | cache\cranium_fce_photo_bridge.npz::morph_flesh.npy shape=[585] | cache\cranium_geometry_head_features.npz::headers_flesh.npy shape=[232] | cache\cranium_geometry_head_features.npz::morph_flesh.npy shape=[593] | cache\cranium_head_features.npz::headers_flesh.npy shape=[232] | cache\cranium_head_features.npz::morph_flesh.npy shape=[593]
fl_eyelids_nl_xmx_r_a,115,normalized,morph_candidate,fl_eyelids_NL_XMX_R_A,flesh,$.entries[160].normalized,cache\cranium_fce_head_features.npz::headers_flesh.npy shape=[232] | cache\cranium_fce_head_features.npz::morph_flesh.npy shape=[585] | cache\cranium_fce_photo_bridge.npz::morph_flesh.npy shape=[585] | cache\cranium_geometry_head_features.npz::headers_flesh.npy shape=[232] | cache\cranium_geometry_head_features.npz::morph_flesh.npy shape=[593] | cache\cranium_head_features.npz::headers_flesh.npy shape=[232] | cache\cranium_head_features.npz::morph_flesh.npy shape=[593]
fl_eyelids_nr_icx_d_u,115,normalized,morph_candidate,fl_eyelids_NR_ICX_D_U,flesh,$.entries[118].normalized,cache\cranium_fce_head_features.npz::headers_flesh.npy shape=[232] | cache\cranium_fce_head_features.npz::morph_flesh.npy shape=[585] | cache\cranium_fce_photo_bridge.npz::morph_flesh.npy shape=[585] | cache\cranium_geometry_head_features.npz::headers_flesh.npy shape=[232] | cache\cranium_geometry_head_features.npz::morph_flesh.npy shape=[593] | cache\cranium_head_features.npz::headers_flesh.npy shape=[232] | cache\cranium_head_features.npz::morph_flesh.npy shape=[593]
fl_eyelids_nr_icx_n_w,115,normalized,morph_candidate,fl_eyelids_NR_ICX_N_W,flesh,$.entries[120].normalized,cache\cranium_fce_head_features.npz::headers_flesh.npy shape=[232] | cache\cranium_fce_head_features.npz::morph_flesh.npy shape=[585] | cache\cranium_fce_photo_bridge.npz::morph_flesh.npy shape=[585] | cache\cranium_geometry_head_features.npz::headers_flesh.npy shape=[232] | cache\cranium_geometry_head_features.npz::morph_flesh.npy shape=[593] | cache\cranium_head_features.npz::headers_flesh.npy shape=[232] | cache\cranium_head_features.npz::morph_flesh.npy shape=[593]
fl_eyelids_nr_icx_r_a,115,normalized,morph_candidate,fl_eyelids_NR_ICX_R_A,flesh,$.entries[119].normalized,cache\cranium_fce_head_features.npz::headers_flesh.npy shape=[232] | cache\cranium_fce_head_features.npz::morph_flesh.npy shape=[585] | cache\cranium_fce_photo_bridge.npz::morph_flesh.npy shape=[585] | cache\cranium_geometry_head_features.npz::headers_flesh.npy shape=[232] | cache\cranium_geometry_head_features.npz::morph_flesh.npy shape=[593] | cache\cranium_head_features.npz::headers_flesh.npy shape=[232] | cache\cranium_head_features.npz::morph_flesh.npy shape=[593]
fl_eyelids_nr_ilx_d_u,115,normalized,morph_candidate,fl_eyelids_NR_ILX_D_U,flesh,$.entries[124].normalized,cache\cranium_fce_head_features.npz::headers_flesh.npy shape=[232] | cache\cranium_fce_head_features.npz::morph_flesh.npy shape=[585] | cache\cranium_fce_photo_bridge.npz::morph_flesh.npy shape=[585] | cache\cranium_geometry_head_features.npz::headers_flesh.npy shape=[232] | cache\cranium_geometry_head_features.npz::morph_flesh.npy shape=[593] | cache\cranium_head_features.npz::headers_flesh.npy shape=[232] | cache\cranium_head_features.npz::morph_flesh.npy shape=[593]
fl_eyelids_nr_ilx_n_w,115,normalized,morph_candidate,fl_eyelids_NR_ILX_N_W,flesh,$.entries[126].normalized,cache\cranium_fce_head_features.npz::headers_flesh.npy shape=[232] | cache\cranium_fce_head_features.npz::morph_flesh.npy shape=[585] | cache\cranium_fce_photo_bridge.npz::morph_flesh.npy shape=[585] | cache\cranium_geometry_head_features.npz::headers_flesh.npy shape=[232] | cache\cranium_geometry_head_features.npz::morph_flesh.npy shape=[593] | cache\cranium_head_features.npz::headers_flesh.npy shape=[232] | cache\cranium_head_features.npz::morph_flesh.npy shape=[593]
fl_eyelids_nr_ilx_r_a,115,normalized,morph_candidate,fl_eyelids_NR_ILX_R_A,flesh,$.entries[125].normalized,cache\cranium_fce_head_features.npz::headers_flesh.npy shape=[232] | cache\cranium_fce_head_features.npz::morph_flesh.npy shape=[585] | cache\cranium_fce_photo_bridge.npz::morph_flesh.npy shape=[585] | cache\cranium_geometry_head_features.npz::headers_flesh.npy shape=[232] | cache\cranium_geometry_head_features.npz::morph_flesh.npy shape=[593] | cache\cranium_head_features.npz::headers_flesh.npy shape=[232] | cache\cranium_head_features.npz::morph_flesh.npy shape=[593]
fl_eyelids_nr_imx_d_u,115,normalized,morph_candidate,fl_eyelids_NR_IMX_D_U,flesh,$.entries[130].normalized,cache\cranium_fce_head_features.npz::headers_flesh.npy shape=[232] | cache\cranium_fce_head_features.npz::morph_flesh.npy shape=[585] | cache\cranium_fce_photo_bridge.npz::morph_flesh.npy shape=[585] | cache\cranium_geometry_head_features.npz::headers_flesh.npy shape=[232] | cache\cranium_geometry_head_features.npz::morph_flesh.npy shape=[593] | cache\cranium_head_features.npz::headers_flesh.npy shape=[232] | cache\cranium_head_features.npz::morph_flesh.npy shape=[593]
fl_eyelids_nr_imx_n_w,115,normalized,morph_candidate,fl_eyelids_NR_IMX_N_W,flesh,$.entries[132].normalized,cache\cranium_fce_head_features.npz::headers_flesh.npy shape=[232] | cache\cranium_fce_head_features.npz::morph_flesh.npy shape=[585] | cache\cranium_fce_photo_bridge.npz::morph_flesh.npy shape=[585] | cache\cranium_geometry_head_features.npz::headers_flesh.npy shape=[232] | cache\cranium_geometry_head_features.npz::morph_flesh.npy shape=[593] | cache\cranium_head_features.npz::headers_flesh.npy shape=[232] | cache\cranium_head_features.npz::morph_flesh.npy shape=[593]
fl_eyelids_nr_imx_r_a,115,normalized,morph_candidate,fl_eyelids_NR_IMX_R_A,flesh,$.entries[131].normalized,cache\cranium_fce_head_features.npz::headers_flesh.npy shape=[232] | cache\cranium_fce_head_features.npz::morph_flesh.npy shape=[585] | cache\cranium_fce_photo_bridge.npz::morph_flesh.npy shape=[585] | cache\cranium_geometry_head_features.npz::headers_flesh.npy shape=[232] | cache\cranium_geometry_head_features.npz::morph_flesh.npy shape=[593] | cache\cranium_head_features.npz::headers_flesh.npy shape=[232] | cache\cranium_head_features.npz::morph_flesh.npy shape=[593]
fl_eyelids_nr_scx_d_u,115,normalized,morph_candidate,fl_eyelids_NR_SCX_D_U,flesh,$.entries[138].normalized,cache\cranium_fce_head_features.npz::headers_flesh.npy shape=[232] | cache\cranium_fce_head_features.npz::morph_flesh.npy shape=[585] | cache\cranium_fce_photo_bridge.npz::morph_flesh.npy shape=[585] | cache\cranium_geometry_head_features.npz::headers_flesh.npy shape=[232] | cache\cranium_geometry_head_features.npz::morph_flesh.npy shape=[593] | cache\cranium_head_features.npz::headers_flesh.npy shape=[232] | cache\cranium_head_features.npz::morph_flesh.npy shape=[593]
fl_eyelids_nr_scx_f,115,normalized,morph_candidate,fl_eyelids_NR_SCX_F,flesh,$.entries[137].normalized,cache\cranium_fce_head_features.npz::headers_flesh.npy shape=[232] | cache\cranium_fce_head_features.npz::morph_flesh.npy shape=[585] | cache\cranium_fce_photo_bridge.npz::morph_flesh.npy shape=[585] | cache\cranium_geometry_head_features.npz::headers_flesh.npy shape=[232] | cache\cranium_geometry_head_features.npz::morph_flesh.npy shape=[593] | cache\cranium_head_features.npz::headers_flesh.npy shape=[232] | cache\cranium_head_features.npz::morph_flesh.npy shape=[593]
fl_eyelids_nr_scx_n_w,115,normalized,morph_candidate,fl_eyelids_NR_SCX_N_W,flesh,$.entries[140].normalized,cache\cranium_fce_head_features.npz::headers_flesh.npy shape=[232] | cache\cranium_fce_head_features.npz::morph_flesh.npy shape=[585] | cache\cranium_fce_photo_bridge.npz::morph_flesh.npy shape=[585] | cache\cranium_geometry_head_features.npz::headers_flesh.npy shape=[232] | cache\cranium_geometry_head_features.npz::morph_flesh.npy shape=[593] | cache\cranium_head_features.npz::headers_flesh.npy shape=[232] | cache\cranium_head_features.npz::morph_flesh.npy shape=[593]
fl_eyelids_nr_scx_r_a,115,normalized,morph_candidate,fl_eyelids_NR_SCX_R_A,flesh,$.entries[139].normalized,cache\cranium_fce_head_features.npz::headers_flesh.npy shape=[232] | cache\cranium_fce_head_features.npz::morph_flesh.npy shape=[585] | cache\cranium_fce_photo_bridge.npz::morph_flesh.npy shape=[585] | cache\cranium_geometry_head_features.npz::headers_flesh.npy shape=[232] | cache\cranium_geometry_head_features.npz::morph_flesh.npy shape=[593] | cache\cranium_head_features.npz::headers_flesh.npy shape=[232] | cache\cranium_head_features.npz::morph_flesh.npy shape=[593]
fl_eyelids_nr_slx_d_u,115,normalized,morph_candidate,fl_eyelids_NR_SLX_D_U,flesh,$.entries[144].normalized,cache\cranium_fce_head_features.npz::headers_flesh.npy shape=[232] | cache\cranium_fce_head_features.npz::morph_flesh.npy shape=[585] | cache\cranium_fce_photo_bridge.npz::morph_flesh.npy shape=[585] | cache\cranium_geometry_head_features.npz::headers_flesh.npy shape=[232] | cache\cranium_geometry_head_features.npz::morph_flesh.npy shape=[593] | cache\cranium_head_features.npz::headers_flesh.npy shape=[232] | cache\cranium_head_features.npz::morph_flesh.npy shape=[593]
fl_eyelids_nr_slx_n_w,115,normalized,morph_candidate,fl_eyelids_NR_SLX_N_W,flesh,$.entries[146].normalized,cache\cranium_fce_head_features.npz::headers_flesh.npy shape=[232] | cache\cranium_fce_head_features.npz::morph_flesh.npy shape=[585] | cache\cranium_fce_photo_bridge.npz::morph_flesh.npy shape=[585] | cache\cranium_geometry_head_features.npz::headers_flesh.npy shape=[232] | cache\cranium_geometry_head_features.npz::morph_flesh.npy shape=[593] | cache\cranium_head_features.npz::headers_flesh.npy shape=[232] | cache\cranium_head_features.npz::morph_flesh.npy shape=[593]
fl_eyelids_nr_slx_r_a,115,normalized,morph_candidate,fl_eyelids_NR_SLX_R_A,flesh,$.entries[145].normalized,cache\cranium_fce_head_features.npz::headers_flesh.npy shape=[232] | cache\cranium_fce_head_features.npz::morph_flesh.npy shape=[585] | cache\cranium_fce_photo_bridge.npz::morph_flesh.npy shape=[585] | cache\cranium_geometry_head_features.npz::headers_flesh.npy shape=[232] | cache\cranium_geometry_head_features.npz::morph_flesh.npy shape=[593] | cache\cranium_head_features.npz::headers_flesh.npy shape=[232] | cache\cranium_head_features.npz::morph_flesh.npy shape=[593]
fl_eyelids_nr_smx_d_u,115,normalized,morph_candidate,fl_eyelids_NR_SMX_D_U,flesh,$.entries[150].normalized,cache\cranium_fce_head_features.npz::headers_flesh.npy shape=[232] | cache\cranium_fce_head_features.npz::morph_flesh.npy shape=[585] | cache\cranium_fce_photo_bridge.npz::morph_flesh.npy shape=[585] | cache\cranium_geometry_head_features.npz::headers_flesh.npy shape=[232] | cache\cranium_geometry_head_features.npz::morph_flesh.npy shape=[593] | cache\cranium_head_features.npz::headers_flesh.npy shape=[232] | cache\cranium_head_features.npz::morph_flesh.npy shape=[593]
fl_eyelids_nr_smx_n_w,115,normalized,morph_candidate,fl_eyelids_NR_SMX_N_W,flesh,$.entries[152].normalized,cache\cranium_fce_head_features.npz::headers_flesh.npy shape=[232] | cache\cranium_fce_head_features.npz::morph_flesh.npy shape=[585] | cache\cranium_fce_photo_bridge.npz::morph_flesh.npy shape=[585] | cache\cranium_geometry_head_features.npz::headers_flesh.npy shape=[232] | cache\cranium_geometry_head_features.npz::morph_flesh.npy shape=[593] | cache\cranium_head_features.npz::headers_flesh.npy shape=[232] | cache\cranium_head_features.npz::morph_flesh.npy shape=[593]
fl_eyelids_nr_smx_r_a,115,normalized,morph_candidate,fl_eyelids_NR_SMX_R_A,flesh,$.entries[151].normalized,cache\cranium_fce_head_features.npz::headers_flesh.npy shape=[232] | cache\cranium_fce_head_features.npz::morph_flesh.npy shape=[585] | cache\cranium_fce_photo_bridge.npz::morph_flesh.npy shape=[585] | cache\cranium_geometry_head_features.npz::headers_flesh.npy shape=[232] | cache\cranium_geometry_head_features.npz::morph_flesh.npy shape=[593] | cache\cranium_head_features.npz::headers_flesh.npy shape=[232] | cache\cranium_head_features.npz::morph_flesh.npy shape=[593]
fl_eyelids_nr_xlx_d_u,115,normalized,morph_candidate,fl_eyelids_NR_XLX_D_U,flesh,$.entries[156].normalized,cache\cranium_fce_head_features.npz::headers_flesh.npy shape=[232] | cache\cranium_fce_head_features.npz::morph_flesh.npy shape=[585] | cache\cranium_fce_photo_bridge.npz::morph_flesh.npy shape=[585] | cache\cranium_geometry_head_features.npz::headers_flesh.npy shape=[232] | cache\cranium_geometry_head_features.npz::morph_flesh.npy shape=[593] | cache\cranium_head_features.npz::headers_flesh.npy shape=[232] | cache\cranium_head_features.npz::morph_flesh.npy shape=[593]
fl_eyelids_nr_xlx_n_w,115,normalized,morph_candidate,fl_eyelids_NR_XLX_N_W,flesh,$.entries[158].normalized,cache\cranium_fce_head_features.npz::headers_flesh.npy shape=[232] | cache\cranium_fce_head_features.npz::morph_flesh.npy shape=[585] | cache\cranium_fce_photo_bridge.npz::morph_flesh.npy shape=[585] | cache\cranium_geometry_head_features.npz::headers_flesh.npy shape=[232] | cache\cranium_geometry_head_features.npz::morph_flesh.npy shape=[593] | cache\cranium_head_features.npz::headers_flesh.npy shape=[232] | cache\cranium_head_features.npz::morph_flesh.npy shape=[593]
